Song_ID,Section,"Matrix Number (song #, take #)",Performer,Title of Track,"Date Performed (exact)","Date Performed (estimate)",Year,Place Performed,Record Label and Number,Record Label,"Instrumentation (first listed is performer)","Arrangers/Composer/Performers, etc (if provided)",Composers and Performers Normative Spelling,Other notes
S4954,16.254,A 932-1,Frank Seiden ,Kol Nidre,9/5/1901,,1901,NY,"Vi 932, Ber 1032 (7'')",Victor,Baritone,,,
S4955,16.254,M 3534-1,Frank Seiden ,Kol Nidre,9/5/1901,,1901,NY,Mon 3534,Monarch,Baritone,,,
S4956,16.254,A 933-1,Frank Seiden ,Ein Groben Jung: Hamavdel,9/5/1901,,1901,NY,"Vi 933, Ber 1030 (7'')",Victor,Baritone,,,
S4957,16.254,M 3535-1,Frank Seiden ,Ein Groben Jung: Hamavdel,9/5/1901,,1901,NY,Mon 3535,Monarch,Baritone,,,
S4958,16.254,A 934-1,Frank Seiden ,Die Lustige Chassidim,9/5/1901,,1901,NY,"Vi 934, Ber 1029 (7'')",Victor,Baritone,,,
S4959,16.254,M 3536-1,Frank Seiden ,Die Lustige Chassidim,9/5/1901,,1901,NY,Mon 3536,Monarch,Baritone,,,
S4960,16.254,A 935-1,Frank Seiden ,Kabzensohn: Ein Gelechter,9/5/1901,,1901,NY,"Vi 935, Ber 1034 (7'')",Victor,Baritone,,,
S4961,16.254,A 935-M-1,Frank Seiden ,Kabzensohn: Ein Gelechter,9/5/1901,,1901,NY,"Mon 3537, 935",Monarch,Baritone,,,
S4962,16.254,A 936-1,Frank Seiden ,Schmendriks Besingen,9/5/1901,,1901,NY,"Vi 936, Ber 1033 (7'')",Victor,Baritone,,,
S4963,16.254,M 3538-1,Frank Seiden ,Schmendriks Besingen,9/5/1901,,1901,NY,Mon 3538,Monarch,Baritone,,,
S4964,16.254,A 937-1,Frank Seiden ,Das Poilische Jungel,9/5/1901,,1901,NY,"Vi 937, Ber 1028 (7'')",Victor,Baritone,,,
S4965,16.254,A 937-M-1,Frank Seiden ,Das Poilische Jungel,9/5/1901,,1901,NY,"Mon 3539, 937",Monarch,Baritone,,,
S4966,16.254,150-3,Frank Seiden ,Das Kriegele,1901,,1901,NY,"Co 150, A564",Columbia,"Baritone, Piano",,,
S4967,16.254,153-,Frank Seiden ,Zion's Techter,1901,,1901,NY,"Co 153, A560",Columbia,"Baritone, Piano",,,
S4968,16.254,x,Frank Seiden ,Zion's Techter,1901,,1901,NY,Co 26519 (2 min),Columbia,"Baritone, Piano",,,
S4969,16.254,158-,Frank Seiden ,Emmes Wie Ich Bin A Jud,1901,,1901,NY,Co 158,Columbia,"Baritone, Piano",,,
S4970,16.254,x,Frank Seiden ,Emmes Wie Ich Bin A Jud,1901,,1901,NY,Co 26514 (2 min),Columbia,"Baritone, Piano",,,
S4971,16.254,161-,Frank Seiden ,Das Leiterl,1901,,1901,NY,Co 161,Columbia,"Baritone, Piano",,,
S4972,16.254,x,Frank Seiden ,Das Leiterl,1901,,1901,NY,Co 26515 (2 min),Columbia,"Baritone, Piano",,,
S4973,16.254,163-,Frank Seiden ,Der Pussik,1901,,1901,NY,"Co 163, A549",Columbia,"Baritone, Piano",,,
S4974,16.254,x,Frank Seiden ,Der Pussik,1901,,1901,NY,Co 26521 (2 min),Columbia,"Baritone, Piano",,,
S4975,16.254,164-2,Frank Seiden ,Mame Koif Mir Dos (Mame Keif Nair Dos),1901,,1901,NY,Co 164,Columbia,"Baritone, Piano",,,
S4976,16.254,x,Frank Seiden ,Mame Koif Mir Dos,1901,,1901,NY,Co 26537 (2 min),Columbia,"Baritone, Piano",,,
S4977,16.254,173-1,Frank Seiden ,Mirele Von Die Kischefmacherin,1901,,1901,NY,Co 173,Columbia,"Baritone, Piano",,,
S4978,16.254,177-5,Frank Seiden ,A Weib,1901,,1901,NY,"Co 177, A547",Columbia,"Baritone, Piano",,,
S4979,16.254,179-,Frank Seiden ,Dem Reben's Chochmes,1901,,1901,NY,Co 179,Columbia,"Baritone, Piano",,,
S4980,16.254,x,Frank Seiden ,Dem Reben's Chochmes,1901,,1901,NY,Co 26536 (2 min),Columbia,"Baritone, Piano",,,
S4981,16.254,205-4,Frank Seiden ,Das Pekele,1901,,1901,NY,Co 205 (7''),Columbia,"Baritone, Piano",,,
S4982,16.254,205-2,Frank Seiden ,Das Pekele,1901,,1901,NY,"Co 205, A568",Columbia,"Baritone, Piano",,,
S4983,16.254,x,Frank Seiden ,Das Pekele,1901,,1901,NY,Co 26539 (2 min),Columbia,"Baritone, Piano",,,
S4984,16.254,209-5,Frank Seiden ,Kol Nidre,1901,,1901,NY,Co 209 (7''),Columbia,"Baritone, Piano",,,
S4985,16.254,209-,Frank Seiden ,Kol Nidre,1901,,1901,NY,"Co 209, A546",Columbia,"Baritone, Piano",,,MEYER GOLDIN's recording of ''Kol Nidrei'' was also issued on Co A546.
S4986,16.254,x,Frank Seiden ,Kol Nidre,1901,,1901,NY,Co 26500 (2 min),Columbia,"Baritone, Piano",,,
S4987,16.254,665-,Frank Seiden ,Bar Kochba,1901,,1901,NY,Co 665,Columbia,"Baritone, Piano",,,
S4988,16.254,x,Frank Seiden ,Bar Kochba,1901,,1901,NY,Co 26507 (2 min),Columbia,"Baritone, Piano",,,
S4989,16.254,666-1,Frank Seiden ,"Hamavdel, fun ''A Groben Jung''",1901,,1901,NY,Co 666,Columbia,"Baritone, Piano",,,
S4990,16.254,666-3,Frank Seiden ,"Hamavdel, fun ''A Groben Jung''",1901,,1901,NY,"Co 666, E379",Columbia,"Baritone, Piano",,,
S4991,16.254,x,Frank Seiden ,Hamavdel,1901,,1901,NY,Co 26509 (2 min),Columbia,"Baritone, Piano",,,
S4992,16.254,667-,Frank Seiden ,King Lear,1901,,1901,NY,"Co 667, A551",Columbia,"Baritone, Piano",,,
S4993,16.254,x,Frank Seiden ,King Lear,1901,,1901,NY,Co 26501 (2 min),Columbia,"Baritone, Piano",,,
S4994,16.254,668-3,Frank Seiden ,Shulamith,1901,,1901,NY,"Co 668, A550",Columbia,"Baritone, Piano",,,
S4995,16.254,x,Frank Seiden ,Shulamith,1901,,1901,NY,Co 26506 (2 min),Columbia,"Baritone, Piano",,,
S4996,16.254,896-,Frank Seiden ,Ch'sidem,,1901-3,1901,NY,"Co 896, A566",Columbia,"Baritone, Piano",,,
S4997,16.254,x,Frank Seiden ,Ch'sidem,,1901-3,1901,NY,Co 26510 (2 min),Columbia,"Baritone, Piano",,,
S4998,16.254,897-1,Frank Seiden ,Ein Gelechter,,1901-3,1901,NY,"Co 897, A565",Columbia,"Baritone, Piano",,,
S4999,16.254,x,Frank Seiden ,Ein Gelechter,,1901-3,1901,NY,Co 26511 (2 min),Columbia,"Baritone, Piano",,,
S5000,16.254,898-,Frank Seiden ,Schmendriks Besingen,,1901-3,1901,NY,Co 898,Columbia,"Baritone, Piano",,,
S5001,16.254,x,Frank Seiden ,Schmendriks Besingen,,1901-3,1901,NY,Co 26512 (2 min),Columbia,"Baritone, Piano",,,
S5002,16.254,899-,Frank Seiden ,Das Goldene Land,,1901-3,1901,NY,Co 899,Columbia,"Baritone, Piano",,,
S5003,16.254,x,Frank Seiden ,Das Goldene Land,,1901-3,1901,NY,Co 26516 (2 min),Columbia,"Baritone, Piano",,,
S5004,16.254,900-,Frank Seiden ,Das Beimele,,1901-3,1901,NY,"Co 900, A566",Columbia,"Baritone, Piano",,,
S5005,16.254,x,Frank Seiden ,Das Beimele,,1901-3,1901,NY,Co 26517 (2 min),Columbia,"Baritone, Piano",,,
S5006,16.254,901-,Frank Seiden ,Der Pedler,,1901-3,1901,NY,Co 901,Columbia,"Baritone, Piano",,,
S5007,16.254,x,Frank Seiden ,Der Pedler,,1901-3,1901,NY,Co 26518 (2 min),Columbia,"Baritone, Piano",,,
S5008,16.254,902-,Frank Seiden ,Elend Bin Ich,,1901-3,1901,NY,"Co 902, E382",Columbia,"Baritone, Piano",,,
S5009,16.254,x,Frank Seiden ,Elend Bin Ich,,1901-3,1901,NY,Co 26520 (2 min),Columbia,"Baritone, Piano",,,
S5010,16.254,903-,Frank Seiden ,A Harbe Schaile,,1901-3,1901,NY,Co 903,Columbia,"Baritone, Piano",,,
S5011,16.254,x,Frank Seiden ,A Harbe Schaile,,1901-3,1901,NY,Co 26531 (2 min),Columbia,"Baritone, Piano",,,
S5012,16.254,904-,Frank Seiden ,Teufels Lied,,1901-3,1901,NY,"Co 904, A558",Columbia,"Baritone, Piano",,,
S5013,16.254,x,Frank Seiden ,Teufels Lied,,1901-3,1901,NY,Co 26534 (2 min),Columbia,"Baritone, Piano",,,
S5014,16.254,905-1,Frank Seiden ,Mashiecks Zeiten,,1901-3,1901,NY,Co 905,Columbia,"Baritone, Piano",,,
S5015,16.254,x,Frank Seiden ,Mashiecks Zeiten,,1901-3,1901,NY,Co 2654 (2 min),Columbia,"Baritone, Piano",,,
S5016,16.254,906-3,Frank Seiden ,Kaleh Besingen,,1901-3,1901,NY,"Co 906, E379",Columbia,"Baritone, Piano",,,
S5017,16.254,x,Frank Seiden ,Kaleh Besingen,,1901-3,1901,NY,Co 26542 (2 min),Columbia,"Baritone, Piano",,,
S5018,16.254,x,Frank Seiden ,Dowid's Fiedele,,1901-3,1901,NY,Co 26504 (2 min),Columbia,"Baritone, Piano",,,
S5019,16.254,x,Frank Seiden ,Min Hameizar,,1901-3,1901,NY,Co 26508 (2 min),Columbia,"Baritone, Piano",,,
S5020,16.254,x,Frank Seiden ,Das Poilische Jungel,,1901-3,1901,NY,Co 26513 (2 min),Columbia,"Baritone, Piano",,,
S5021,16.254,x,Frank Seiden ,Malkes,,1901-3,1901,NY,Co 26522 (2 min),Columbia,"Baritone, Piano",,,
S5022,16.254,x,Frank Seiden ,Mein Weib,,1901-3,1901,NY,Co 26523 (2 min),Columbia,"Baritone, Piano",,,
S5023,16.254,x,Frank Seiden ,Fon Die Weiber,,1901-3,1901,NY,Co 26524 (2 min),Columbia,"Baritone, Piano",,,
S5024,16.254,x,Frank Seiden ,Der Border,,1901-3,1901,NY,Co 26525 (2 min),Columbia,"Baritone, Piano",,,
S5025,16.254,x,Frank Seiden ,A Gute Krenk,,1901-3,1901,NY,Co 26526 (2 min),Columbia,"Baritone, Piano",,,
S5026,16.254,x,Frank Seiden ,Haschuveinu Nasat,,1901-3,1901,NY,Co 26527 (2 min),Columbia,"Baritone, Piano",,,
S5027,16.254,x,Frank Seiden ,Halo Halo,,1901-3,1901,NY,Co 26528 (2 min),Columbia,"Baritone, Piano",,,
S5028,16.254,x,Frank Seiden ,Chad Gad Yu,,1901-3,1901,NY,Co 26529 (2 min),Columbia,"Baritone, Piano",,,
S5029,16.254,x,Frank Seiden ,Bobkelech,,1901-3,1901,NY,Co 26530 (2 min),Columbia,"Baritone, Piano",,,
S5030,16.254,x,Frank Seiden ,Nem Dich Nit Unter,,1901-3,1901,NY,Co 26532 (2 min),Columbia,"Baritone, Piano",,,
S5031,16.254,x,Frank Seiden ,Spanish-American Schlacht,,1901-3,1901,NY,Co 26533 (2 min),Columbia,"Baritone, Piano",,,
S5032,16.254,x,Frank Seiden ,Kapitan Dreifus,,1901-3,1901,NY,Co 26535 (2 min),Columbia,"Baritone, Piano",,,
S5033,16.254,x,Frank Seiden ,Das Redele,,1901-3,1901,NY,Co 26538 (2 min),Columbia,"Baritone, Piano",,,
S5034,16.254,x,Frank Seiden ,Das Peckele,,1901-3,1901,NY,Ed 12111 (2 min),Edison,"Baritone, Piano",,,
S5035,16.254,x,Frank Seiden ,Der Pusick,,1901-3,1901,NY,Ed 12113 (2 min),Edison,"Baritone, Piano",,,
S5036,16.254,x,Frank Seiden ,Koenig Lear,,1901-3,1901,NY,Ed 12191 (2 min),Edison,"Baritone, Piano",,,
S5037,16.254,x,Frank Seiden ,Das Pastuchel,,1901-3,1901,NY,Ed 12192 (2 min),Edison,"Baritone, Piano",,,
S5038,16.254,x,Frank Seiden ,Ch'sidem,,1901-3,1901,NY,Ed 12731 (2 min),Edison,"Baritone, Piano",,,
S5039,16.254,x,Frank Seiden ,Das Goldene Land,,1901-3,1901,NY,Ed 12732 (2 min),Edison,"Baritone, Piano",,,
S5040,16.254,x,Frank Seiden ,Das Poiliche Jingel,,1901-3,1901,NY,Ed 12735 (2 min),Edison,"Baritone, Piano",,,
S5041,16.254,x,Frank Seiden ,Ein Gelechter,,1901-3,1901,NY,Ed 12736 (2 min),Edison,"Baritone, Piano",,,
S5042,16.254,x,Frank Seiden ,Das Beimele,,1901-3,1901,NY,Ed 12802 (2 min),Edison,"Baritone, Piano",,,
S5043,16.254,x,Frank Seiden ,A Harbe Schaille,,1901-3,1901,NY,Ed 12804 (2 min),Edison,"Baritone, Piano",,,
S5044,16.254,x,Frank Seiden ,Ein Groben Jung: Hamavdel,,1901-3,1901,NY,Ed 12812 (2 min),Edison,"Baritone, Piano",,,
S5045,16.254,x,Frank Seiden ,Kol Nidre,,1901-3,1901,NY,Ed 12827 (2 min),Edison,"Baritone, Piano",,,
S5046,16.254,x,Frank Seiden ,Malkes,,1901-3,1901,NY,Ed 12913 (2 min),Edison,"Baritone, Piano",,,
S5047,16.254,x,Frank Seiden ,Dem Rebens Chochmes,,1901-3,1901,NY,Ed 12914 (2 min),Edison,"Baritone, Piano",,,"Ed 12111, 12113, 1219i and 12192 are remakes of earlier records by WILLIAM DORY"
S5048,16.254,1634-,Frank Seiden ,Tahne Nit Von Titus,,11/1923,1923,NY,Co 1634,Columbia,"Baritone, Piano",,,
S5049,16.254,x,Frank Seiden ,Tahne Nit Von Titus,,11/1923,1923,NY,Co 32342 (2 min),Columbia,"Baritone, Piano",,,
S5050,16.254,1635-,Frank Seiden ,Gedenk Gedenk,,11/1923,1923,NY,"Co 1635, A555",Columbia,"Baritone, Piano",,,
S5051,16.254,x,Frank Seiden ,Gedenk Gedenk,,11/1923,1923,NY,Co 32343 (2 min),Columbia,"Baritone, Piano",,,
S5052,16.254,1636-,Frank Seiden ,Nur Ein Boy,,11/1923,1923,NY,Co 1636,Columbia,"Baritone, Piano",,,
S5053,16.254,x,Frank Seiden ,Nur Ein Boy,,11/1923,1923,NY,Co 32344 (2 min),Columbia,"Baritone, Piano",,,
S5054,16.254,1637-,Frank Seiden ,"Elieser's Kinderlied, von ''Akedas Izchok''",,11/1923,1923,NY,Co 1637,Columbia,"Baritone, Piano",,,
S5055,16.254,x,Frank Seiden ,"Elieser's Kinderlied, von ''Akedas Izchok''",,11/1923,1923,NY,Co 32345 (2 min),Columbia,"Baritone, Piano",,,
S5056,16.254,1638-1,Frank Seiden ,"Das Zifferblatt, von ''Chochmes Nuschem''",,11/1923,1923,NY,"Co 1638, A559",Columbia,"Baritone, Piano",,,
S5057,16.254,x,Frank Seiden ,"Das Zifferblatt, von ''Chochmes Nuschem''",,11/1923,1923,NY,Co 32346 (2 min),Columbia,"Baritone, Piano",,,
S5058,16.254,1639-,Frank Seiden ,"Menner, Menner, von ''Bais Duwed''",,11/1923,1923,NY,Co 1639,Columbia,"Baritone, Piano",,,
S5059,16.254,x,Frank Seiden ,"Menner, Menner, von ''Bais Duwed''",,11/1923,1923,NY,Co 32347 (2 min),Columbia,"Baritone, Piano",,,
S5060,16.254,1640-,Frank Seiden ,Chorben Kishineff,,11/1923,1923,NY,"Co 1640, A561",Columbia,"Baritone, Piano",,,
S5061,16.254,x,Frank Seiden ,Chorben Kishineff,,11/1923,1923,NY,Co 32348 (2 min),Columbia,"Baritone, Piano",,,
S5062,16.254,1641-1,Frank Seiden ,Upgeklapte Hoischane,,11/1923,1923,NY,Co 1641,Columbia,"Baritone, Piano",,,
S5063,16.254,x,Frank Seiden ,Upgeklapte Hoischane,,11/1923,1923,NY,Co 32349 (2 min),Columbia,"Baritone, Piano",,,
S5064,16.254,1642-1,Frank Seiden ,"Fantasi Lied, von ''Ben Hador''",,11/1923,1923,NY,"Co 1642, A557",Columbia,"Baritone, Piano",,,
S5065,16.254,x,Frank Seiden ,"Fantasi Lied, von ''Ben Hador''",,11/1923,1923,NY,Co 32350 (2 min),Columbia,"Baritone, Piano",,,
S5066,16.254,1643-1,Frank Seiden ,Das Depeschele Mit Schofer Blusen,,11/1923,1923,NY,Co 1643,Columbia,"Baritone, Piano, Shofar",,,
S5067,16.254,x,Frank Seiden ,Das Depeschele Mit Schofer Blusen,,11/1923,1923,NY,Co 32531 (2 min),Columbia,"Baritone, Piano, Shofar",,,
S5068,16.254,1698-,Frank Seiden ,Weisusu Von Achaschweirosch,,1/1904,1904,NY,"Co 1698, A556",Columbia,"Baritone, Piano",,,
S5069,16.254,x,Frank Seiden ,Weisusu Von Achaschweirosch,,1/1904,1904,NY,Co 32429 (2 min),Columbia,"Baritone, Piano",,,
S5070,16.254,1699-2,Frank Seiden ,"Kabet Es Owichu, von ''Bais Duwed''",,1/1904,1904,NY,"Co 1699, A553",Columbia,"Baritone, Piano",,,
S5071,16.254,x,Frank Seiden ,"Kabet Es Owichu, von ''Bais Duwed''",,1/1904,1904,NY,Co 32430 (2 min),Columbia,"Baritone, Piano",,,
S5072,16.254,1700-,Frank Seiden ,Lichajem,,1/1904,1904,NY,"Co 1700, A554",Columbia,"Baritone, Piano",,,
S5073,16.254,x,Frank Seiden ,Lichajem,,1/1904,1904,NY,Co 32431 (2 min),Columbia,"Baritone, Piano",,,
S5074,16.254,1701-,Frank Seiden ,Vatter Lied,,1/1904,1904,NY,"Co 1701, A552",Columbia,"Baritone, Piano",,,
S5075,16.254,x,Frank Seiden ,Vatter Lied,,1/1904,1904,NY,Co 32432 (2 min),Columbia,"Baritone, Piano",,,
S5076,16.254,1798-,Frank Seiden ,Sholem Aleichem,,4/1/1904,1904,NY,"Co 1798, A562",Columbia,"Baritone, Piano",Sigmund Mogilewski (composer),,FRAU PEPI LITTMAN's recording of ''Schulem Eleichem'' was also issued on Co A562
S5077,16.254,x,Frank Seiden ,Sholem Aleichem,,4/1/1904,1904,NY,Co 32652 (2 min),Columbia,"Baritone, Piano",Sigmund Mogilewski (composer),,
S5078,16.254,A 1392-,Frank Seiden ,Blimele: Mein Hamizer,6/2/1904,,1904,NY,Vi 931 (7''),Victor,Baritone,,,
S5079,16.254,B 1392-,Frank Seiden ,Blimele: Mein Hamizer,6/2/1904,,1904,NY,Mon 931,Monarch,Baritone,,,
S5080,16.254,A 1393-,Frank Seiden ,Das Poilische Jungel,6/2/1904,,1904,NY,Vi 937 (7''),Victor,Baritone,,,
S5081,16.254,B 1393-,Frank Seiden ,Das Poilische Jungel,6/2/1904,,1904,NY,Mon rej,Monarch,Baritone,,,
S5082,16.254,A 1394-,Frank Seiden ,Blimele: Das Pastuchil,6/2/1904,,1904,NY,Vi rej (7''),Victor,Baritone,,,
S5083,16.254,B 1394-,Frank Seiden ,Blimele: Das Pastuchil,6/2/1904,,1904,NY,Mon rej,Monarch,Baritone,,,
S5084,16.254,A 1395-,Frank Seiden ,Koenig Lear: Al Tiru Avdi Jankew,6/2/1904,,1904,NY,Vi rej (7''),Victor,Baritone,,,
S5085,16.254,B 1395-,Frank Seiden ,Koenig Lear: Al Tiru Avdi Jankew,6/2/1904,,1904,NY,Mon 930,Monarch,Baritone,,,
S5086,16.254,A 1396-,Frank Seiden ,Die Lustige Chassidim,6/2/1904,,1904,NY,"Vi 934 (7"")",Victor,Baritone,,,
S5087,16.254,B 1396-,Frank Seiden ,Die Lustige Chassidim,6/2/1904,,1904,NY,Mon 934,Monarch,Baritone,,,
S5088,16.254,A 1397-,Frank Seiden ,Kol Nidre,6/2/1904,,1904,NY,Vi 932 (7''),Victor,Baritone,,,
S5089,16.254,B 1397-,Frank Seiden ,Kol Nidre,6/2/1904,,1904,NY,Mon rej,Monarch,Baritone,,,
S5090,16.254,3086-,Frank Seiden ,Gott Un Sein Mishpet Is Gerecht,,2/1905,1905,NY,Co 3086 (7''),Columbia,"Baritone, Piano",D. Meyerowitz (composer),,
S5091,16.254,3086-1,Frank Seiden ,(M 39) Gott Un Sein Mishpet Is Gerecht,,2/1905,1905,NY,"Co 3086, A548",Columbia,"Baritone, Piano",D. Meyerowitz (composer),,
S5092,16.254,3087-,Frank Seiden ,"Isrulik, Kim A Heim",,2/1905,1905,NY,Co 3087 (7''),Columbia,"Baritone, Piano",D. Meyerowitz (composer),,
S5093,16.254,3087-,Frank Seiden ,"Isrulik, Kim A Heim",,2/1905,1905,NY,Co 3087,Columbia,"Baritone, Piano",D. Meyerowitz (composer),,
S5094,16.254,3088-,Frank Seiden ,Somer Bel Nacht Auf Di Decher,,2/1905,1905,NY,Co 3088 (7''),Columbia,"Baritone, Piano",D. Meyerowitz (composer),,
S5095,16.254,3088-,Frank Seiden ,Somer Bel Nacht Auf Di Decher,,2/1905,1905,NY,"Co 3088, A563",Columbia,"Baritone, Piano",D. Meyerowitz (composer),,
S5096,16.254,3089-,Frank Seiden ,Chasine Huben,,2/1905,1905,NY,Co 3089 (7''),Columbia,"Baritone, Piano",D. Meyerowitz (composer),,
S5097,16.254,3090-,Frank Seiden ,Americunu,,2/1905,1905,NY,Co 3090 (7''),Columbia,"Baritone, Piano",Mogalesko (composer),,
S5098,16.254,030748-,Herr Seiden,Gott In Sein Mishpot In Gerecht,,1905,1905,NY,American 030748,,"Baritone, Piano",,,
S5099,16.254,030749-,Herr Seiden,Jsrulik Kim A Heim,,1905,1905,NY,American 030749,,"Baritone, Piano",,,
S5100,16.254,030750-,Herr Seiden,Der Kadish Von Schive Bucher,,1905,1905,NY,American 030750,,"Baritone, Piano",,,
S5101,16.254,030751-,Herr Seiden,Eli Eli Von Broche,,1905,1905,NY,American 030751,,"Baritone, Piano",,,
S5102,16.254,030752-,Herr Seiden,Das Toirele,,1905,1905,NY,American 030752,,"Baritone, Piano",,,
S5103,16.254,030753-2,Herr Seiden,A Gutte Nacht,,1905,1905,NY,American 030753,,"Baritone, Piano",,,American 030753 as HERRN SEIDEN
S5104,16.254,030754-,Herr Seiden,Chusen Kalle Besingen,,1905,1905,NY,American 030754,,"Baritone, Piano",,,
S5105,16.254,030755-,Herr Seiden,Die Cholerie,,1905,1905,NY,American 030755,,"Baritone, Piano",,,
S5106,16.254,030756-,Herr Seiden,Die Lansleit,,1905,1905,NY,American 030756,,"Baritone, Piano",,,
S5107,16.254,030757-,Herr Seiden,Der Loksh,,1905,1905,NY,American 030757,,"Baritone, Piano",,,
S5108,16.254,031164-,Herr Seiden,"Kabeid Es Ovicho, from ''Beis Dovoid''",,1905,1905,NY,American 031164,,"Baritone, Piano",,,
S5109,16.255,W 107714-3,Munia Serebroff ,Sheine Natasha,3/1927,,1927,NY,Co 8137-F,Columbia,"Tenor, Orchestra",,,
S5110,16.255,W 107715-1,Munia Serebroff ,Ich Bin A Bocher In Die Yohren,3/1927,,1927,NY,Co 8137-F,Columbia,"Tenor, Orchestra",,,
S5111,16.255,E 24032/3,Munia Serebroff ,Vsio Shto Billo (All That Has Passed),7/19/1927,,1927,NY,Br 59013,Brunswick,"Tenor, Orchestra (10 men)",: P. German (words); D. Pokrass (music),,In Russian
S5112,16.255,E 24034/5,Munia Serebroff ,Sredie Ljesov I Polia (Among The Fields And Forests),7/19/1927,,1927,NY,Br 59014,Brunswick,"Tenor, Orchestra (10 men)",,,In Russian
S5113,16.255,E 24036/7,Munia Serebroff ,Tchupchik (Village Sheik) (Peasant Chic),7/19/1927,,1927,NY,Br 59013,Brunswick,"Tenor, Orchestra (10 men)",,,In Russian
S5114,16.255,E 24038/9/40,Munia Serebroff ,Nalei Bokal (Fill The Goblet),7/19/1927,,1927,NY,Br 59014,Brunswick,"Tenor, Orchestra (10 men)","L, Driso (composer)",,In Russian
S5115,16.255,BVE 49174-,Munia Serebroff ,In Der Alter Heim (In The Old Home),12/12/1928,,1928,"Camden, NJ",Vi V-9004,Victor,"Tenor, vln, vc, p",J. Jacobs (words); A. Olshanetsky (music); Jack Simkins (vln); Benjamin Gusikoff (vc); R. Osofsky (p),,
S5116,16.255,BVE 49175-,Munia Serebroff ,Beim Volga Breg (At The Volga Fair),12/12/1928,,1928,"Camden, NJ",Vi V-9004,Victor,"Tenor, vln, vc, p",Toiber (words); Bernardi (music); Jack Simkins (vln); Benjamin Gusikoff (vc); R. Osofsky (p),,
S5117,16.256,BVE 157,Cantor Joseph Shapiro ,M'nashe,7/19/1928,,1928,NY,Vi trial,Victor,Vocal,Joseph Shapiro (composer),,
S5118,16.256,CVE 48069-2,Cantor Joseph Shapiro ,A Chazon Oif Proba (Cantor For A Trial),11/13/1928,,1928,"Camden, NJ",Vi rej (12''),Victor,"Vocal, vln, vc, p ",Joseph Shapiro (composer); S. Secunda (arranger),,
S5119,16.256,CVE 48070-1,Cantor Joseph Shapiro ,Der Neir Al-Chet (The New Sins),11/13/1928,,1928,"Camden, NJ",Vi rej (12''),Victor,"Vocal, vln, vc, p ",S. Secunda (arranger),,
S5120,16.256,BVE 48291-1,Cantor Joseph Shapiro ,A Chazonos Of Probe- Pt.1,1/16/1929,,1929,"Camden, NJ",Vi V-9008,Victor,"Vocal, vln, vc, p ",S. Secunda (composer); Schmidt (vln); Lennartz (vc); Osofsky (p),,
S5121,16.256,BVE 48292-2,Cantor Joseph Shapiro ,A Chazonos Of Probe- Pt.2,1/16/1929,,1929,"Camden, NJ",Vi V-9008,Victor,"Vocal, vln, vc, p ",S. Secunda (composer); Schmidt (vln); Lennartz (vc); Osofsky (p),,
S5122,16.256,CVE 50612-2,Cantor Joseph Shapiro ,Ulfi Chatuenu (Ato Yozarto) (Our Sins),2/20/1929,,1929,"Camden, NJ",Vi V-59003 (12''),Victor,"Vocal, Organ",Joseph Shapiro (composer); M. Machtenburg (organ),,
S5123,16.256,CVE 55113-2,Cantor Joseph Shapiro ,B'rosh Hashonoh (New Years Prayer),7/10/1929,,1929,NY,Vi V-59003 (12''),Victor,Cantor & Choir,M. Machtenburg's Choir (choir),,
S5124,16.256,CVE 55114-2,Cantor Joseph Shapiro ,Av Orachamim,7/10/1929,,1929,NY,Vi rej (12''),Victor,Cantor & Choir,M. Machtenburg's Choir (choir),,
S5125,16.257,x,Rev. Mendel Shapiro ,Weuofraim,5/28/1917,,1917,NY,Vi trial,Victor,"Tenor, Organ",,,
S5126,16.257,x,Rev. Mendel Shapiro ,Vishomru,6/8/1917,,1917,NY,Vi trial,Victor,"Tenor, Piano",Joseph Schribman (piano),,
S5127,16.257,B 22433-1,Rev. Mendel Shapiro ,Zur Israel,11/26/1918,,1918,NY,Vi rej,Victor,"Tenor, Organ",Isidore Freed (organ),,
S5128,16.257,B 22434-1,Rev. Mendel Shapiro ,Abein Yakir Li,11/26/1918,,1918,NY,Vi rej,Victor,"Tenor, Organ",Isidore Freed (organ),,
S5129,16.257,B 22602-2,Rev. Mendel Shapiro ,Rezei Vimnuchosano,2/26/1919,,1919,NY,Vi rej,Victor,"Tenor, Organ",Isidore Freed (organ),,
S5130,16.257,B 22603-2,Rev. Mendel Shapiro ,Vishomru,2/26/1919,,1919,NY,Vi 72474,Victor,"Tenor, Organ",Isidore Freed (organ),,
S5131,16.257,B 22604-1,Rev. Mendel Shapiro ,Vhoer Eineinu,2/26/1919,,1919,NY,Vi 72474,Victor,"Tenor, Organ",Isidore Freed (organ),,
S5132,16.257,B 22433-2,Rev. Mendel Shapiro ,Zur Israel,4/10/1919,,1919,NY,Vi rej,Victor,"Tenor, Organ",Isidore Freed (organ),,
S5133,16.257,B 22434-3,Rev. Mendel Shapiro ,Abein Yakir Li,4/10/1919,,1919,NY,Vi rej,Victor,"Tenor, Organ",Isidore Freed (organ),,
S5134,16.257,B 22602-4,Rev. Mendel Shapiro ,Rezei Vimnuchosano,4/10/1919,,1919,NY,Vi rej,Victor,"Tenor, Organ",Isidore Freed (organ),,
